Price,Close,High,Low,Open,Volume
Ticker,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
Date,,,,,
2024-08-08,1154.6597900390625,1164.3761927176408,1149.008489539903,1156.9897079280702,10806438
2024-08-09,1161.5999755859375,1170.8701459842616,1159.02219166644,1166.5077982874511,8687307
2024-08-12,1172.800048828125,1178.25,1156.0,1171.0,10860455
2024-08-13,1168.3499755859375,1189.25,1163.5999755859375,1183.199951171875,13117927
2024-08-14,1161.6500244140625,1170.050048828125,1153.0,1167.0,13431801
2024-08-16,1187.25,1193.0,1165.6500244140625,1170.0,10961370
2024-08-19,1175.9000244140625,1195.75,1173.300048828125,1191.0,6686394
2024-08-20,1179.449951171875,1189.800048828125,1170.0,1174.199951171875,10427061
2024-08-21,1174.8499755859375,1178.6500244140625,1165.0999755859375,1177.0,17234142
2024-08-22,1191.0999755859375,1192.5999755859375,1176.5999755859375,1182.0,8564142
2024-08-23,1203.5,1205.0,1188.550048828125,1193.0,7518309
2024-08-26,1213.300048828125,1214.949951171875,1201.050048828125,1205.550048828125,10920226
2024-08-27,1226.3499755859375,1232.5,1208.9000244140625,1213.300048828125,16295325
2024-08-28,1223.8499755859375,1226.4000244140625,1217.300048828125,1222.6500244140625,12291305
2024-08-29,1221.9000244140625,1235.0,1217.0,1218.949951171875,10806748
2024-08-30,1229.199951171875,1235.550048828125,1218.9000244140625,1230.0,21211148
2024-09-02,1229.949951171875,1239.199951171875,1222.5,1239.0,12516759
2024-09-03,1247.699951171875,1250.949951171875,1220.4000244140625,1227.199951171875,19114907
2024-09-04,1236.3499755859375,1243.699951171875,1232.800048828125,1239.8499755859375,13505843
2024-09-05,1235.949951171875,1244.8499755859375,1231.300048828125,1238.0,9142811
2024-09-06,1208.1500244140625,1233.9000244140625,1205.0,1225.949951171875,10170479
2024-09-09,1235.0,1238.300048828125,1200.449951171875,1202.9000244140625,13863250
2024-09-10,1237.300048828125,1241.3499755859375,1227.0,1236.949951171875,15545130
2024-09-11,1236.3499755859375,1239.300048828125,1226.4000244140625,1231.5,11993242
2024-09-12,1252.1500244140625,1257.0,1226.3499755859375,1238.0,15376442
2024-09-13,1250.3499755859375,1255.949951171875,1242.050048828125,1252.0,9877288
2024-09-16,1262.8499755859375,1265.5999755859375,1244.699951171875,1251.0,8973335
2024-09-17,1268.0999755859375,1272.25,1258.4000244140625,1259.949951171875,11513121
2024-09-18,1288.3499755859375,1295.3499755859375,1262.0,1262.0,12466597
2024-09-19,1292.0,1300.0,1285.3499755859375,1288.3499755859375,13172268
2024-09-20,1338.449951171875,1362.3499755859375,1291.550048828125,1295.0,73257767
2024-09-23,1321.9000244140625,1331.800048828125,1308.5,1331.0,11380409
2024-09-24,1318.5999755859375,1331.4000244140625,1315.449951171875,1321.0,13886037
2024-09-25,1323.8499755859375,1327.75,1310.0999755859375,1310.75,8728019
2024-09-26,1329.050048828125,1333.3499755859375,1316.9000244140625,1320.0,11100869
2024-09-27,1306.5999755859375,1333.0,1303.8499755859375,1333.0,17117379
2024-09-30,1273.0,1296.800048828125,1270.9000244140625,1292.0999755859375,12622212
2024-10-01,1274.4000244140625,1280.25,1267.5999755859375,1269.800048828125,10972413
2024-10-03,1256.3499755859375,1265.75,1248.1500244140625,1253.5999755859375,17648551
2024-10-04,1239.75,1264.4000244140625,1236.199951171875,1247.0999755859375,13488887
2024-10-07,1233.9000244140625,1262.949951171875,1225.0,1241.550048828125,20667247
2024-10-08,1236.5999755859375,1247.800048828125,1229.75,1241.0,12219259
2024-10-09,1244.1500244140625,1265.0999755859375,1232.6500244140625,1243.050048828125,14765997
2024-10-10,1243.5,1254.699951171875,1238.0,1246.75,9118195
2024-10-11,1223.0,1240.800048828125,1222.0,1237.0,8472512
2024-10-14,1231.75,1237.9000244140625,1217.4000244140625,1221.0,11833929
2024-10-15,1255.5,1258.300048828125,1235.4000244140625,1238.949951171875,11657338
2024-10-16,1243.1500244140625,1254.949951171875,1241.5999755859375,1248.5,7869727
2024-10-17,1231.25,1256.949951171875,1224.4000244140625,1249.449951171875,8459497
2024-10-18,1264.5,1268.9000244140625,1225.25,1227.949951171875,11018126
2024-10-21,1259.050048828125,1272.3499755859375,1250.550048828125,1264.5,7742775
2024-10-22,1267.5,1284.9000244140625,1259.75,1266.5999755859375,20090801
2024-10-23,1251.5999755859375,1267.949951171875,1243.050048828125,1261.0,14055447
2024-10-24,1252.75,1260.449951171875,1241.050048828125,1250.25,12223031
2024-10-25,1255.449951171875,1268.9000244140625,1234.199951171875,1247.25,13546055
2024-10-28,1292.8499755859375,1307.800048828125,1280.5999755859375,1285.5,24096412
2024-10-29,1331.8499755859375,1335.3499755859375,1299.25,1301.3499755859375,20656117
2024-10-30,1312.1500244140625,1330.9000244140625,1305.5999755859375,1324.0,15055031
2024-10-31,1292.25,1318.949951171875,1288.550048828125,1307.25,23497314
2024-11-01,1291.800048828125,1296.199951171875,1286.25,1289.949951171875,1007022
2024-11-04,1277.199951171875,1291.800048828125,1270.050048828125,1290.0999755859375,14309121
2024-11-05,1296.699951171875,1301.300048828125,1263.0999755859375,1273.0,16431920
2024-11-06,1302.3499755859375,1315.0,1292.699951171875,1300.25,12037405
2024-11-07,1278.699951171875,1302.800048828125,1275.25,1297.1500244140625,9909035
2024-11-08,1258.8499755859375,1275.0,1252.699951171875,1270.0,11195808
2024-11-11,1269.300048828125,1275.9000244140625,1246.6500244140625,1262.0,8387780
2024-11-12,1270.5999755859375,1295.0,1264.5,1276.1500244140625,13486168
2024-11-13,1253.699951171875,1276.25,1250.0,1270.5999755859375,12260404
2024-11-14,1256.949951171875,1267.699951171875,1243.050048828125,1253.75,9506892
2024-11-18,1253.449951171875,1262.5999755859375,1249.4000244140625,1260.0,6195554
2024-11-19,1249.0999755859375,1261.0,1240.8499755859375,1257.050048828125,11537317
2024-11-21,1250.550048828125,1256.9000244140625,1232.550048828125,1248.550048828125,9593870
2024-11-22,1278.050048828125,1281.4000244140625,1256.0,1258.0,11604338
2024-11-25,1300.949951171875,1311.199951171875,1290.0,1296.0,22717581
2024-11-26,1304.949951171875,1314.25,1302.449951171875,1310.5999755859375,7646955
2024-11-27,1300.699951171875,1310.8499755859375,1297.8499755859375,1298.5,21938082
2024-11-28,1286.3499755859375,1310.5,1282.300048828125,1301.050048828125,22803745
2024-11-29,1300.0999755859375,1303.25,1283.0999755859375,1283.0999755859375,11397228
2024-12-02,1304.6500244140625,1310.550048828125,1289.1500244140625,1299.9000244140625,9626400
2024-12-03,1308.4000244140625,1312.800048828125,1296.0999755859375,1303.949951171875,11509276
2024-12-04,1316.050048828125,1320.0,1301.699951171875,1302.5999755859375,11570281
2024-12-05,1336.5,1342.9000244140625,1308.5999755859375,1316.25,19210697
2024-12-06,1328.75,1347.0999755859375,1326.699951171875,1342.5,8942672
2024-12-09,1322.300048828125,1329.050048828125,1320.25,1322.0999755859375,8000764
2024-12-10,1330.449951171875,1332.0,1315.25,1319.0,8218214
2024-12-11,1327.5,1331.25,1316.0,1324.699951171875,8138066
